,index,RUC,nombreComercial,direccion,distrito,provincia,departamento,n_trabajadores,tamano_empresa
10261,13969,20543731472,,"Av. Elmer Faucett y Tomás Valle Centro Aéreo Módulo E, Of. 204, Piso 2",Cercado Callao,Callao ,Lima,55,Mediana Empresa/Medium Size Company
10262,13970,20523250567,,"Psje. Giraldes Of. 48, Mercado de Productores ",Santa Anita,Lima,Lima,0,Mediana Empresa/Medium Size Company
10263,13971,20513920271,LIPERU S.A.C.,Jr. Los Cipreses 180,Santa Anita,Lima,Lima,29,Mediana Empresa/Medium Size Company
10264,13972,20513574691,,"Av. Javier Prado Oeste 1760, Of. 705",San Isidro,Lima,Lima,0,Mediana Empresa/Medium Size Company
10265,13974,20488211201,,"Av. Universitaria Norte Mz. A, Lote 17-A, Coop. Huaytapallana",Los Olivos,Lima,Lima,19,Pequeña Empresa/Small Size Company
10266,13975,20111492868,,"Av. Los Faisanes 364, Urb. La Campiña",Chorrillos,Lima,Lima,160,Mediana Empresa/Medium Size Company
10267,13976,20531010621,,"Mz. A, Lote 6, Urb. Lever Pacocha ",Huacho,Huaura,Lima,0,Pequeña Empresa/Small Size Company
10268,13977,20100086621,,"Av. Huachipa Mz G-2, Lote 16, Semi Rustica la Capitana",Lurigancho (Chosica),Lima,Lima,38,Mediana Empresa/Medium Size Company
10269,13978,20601273153,,"Calleel Mastil 391, Urb. Lagunas de La Molina ",La Molina,Lima,Lima,0,Mediana Empresa/Medium Size Company
10270,13979,20408119821,,Jr. Lima 122,Barranca,Barranca ,Lima,14,Mediana Empresa/Medium Size Company
10271,13980,20113676231,,"Calle Los Horcones Mz. O, Lote 3, Urb. La Capullana",Santiago de Surco,Lima ,Lima,813,Mediana Empresa/Medium Size Company
10272,13981,20516634970,,Av. Casimiro Ulloa 107 ,Miraflores,Lima,Lima,130,Mediana Empresa/Medium Size Company
10273,13982,20102089635,,"Av. Luna Pizarro 336, Urb. Tejada Alta",Barranco,Lima,Lima,514,Mediana Empresa/Medium Size Company
10274,13983,10063632142,,"Calle Los Tucanes 145, Urb. Limatambo",San Isidro,Lima,Lima,0,No disponible/Notavailable
10275,13984,20520810413,	LKM PERU S.A.,"Av. República de Panamá 3591, Of. 1301-A ",San Isidro,Lima,Lima,0,Mediana Empresa/Medium Size Company
10276,13986,20524652499,,"Calle Aricota 1060 Of. 703, Urb. Tambo de Monterrico",Santiago de Surco,Lima,Lima,0,Pequeña Empresa/Small Size Company
